J1 [rad],J2 [rad],J3 [rad],J4 [rad],J5 [rad],J6 [rad],,Electrical Power [W],,J1 [W], J2 [W],J3 [W],J4 [W],J5 [W],J6 [W]
-0.000223688,0.220424613,-0.400671746,1.570756184,1.571016238,-0.180247133,,101.0566339,,6.85E-05,0.919504924,99.3091715,0.803796191,0.02409282,0
-0.000224261,0.220449047,-0.394082255,1.57075793,1.571017984,-0.173633383,,102.3025867,,9.29E-05,0.338939912,101.1979315,0.745059441,0.020562941,0
-0.000224573,0.220412395,-0.386909126,1.570759675,1.571017984,-0.166496906,,96.3303757,,7.48E-05,0.623960565,95.03100972,0.658394208,0.016936375,0
-0.000224887,0.220307675,-0.379357959,1.57076142,1.571017984,-0.159050284,,91.18066212,,7.79E-05,0.808101075,89.7532829,0.604947689,0.014252588,0
-0.0002252,0.220131397,-0.371568904,1.570763166,1.571019729,-0.151437507,,84.71543934,,0.000124183,0.870640261,83.27137305,0.561389832,0.011912013,0
-0.000225877,0.21988356,-0.363671115,1.570764911,1.571019729,-0.143787554,,82.59790566,,0.000112781,1.001721184,81.04067188,0.545130828,0.010268982,0
-0.000226189,0.219557184,-0.355704559,1.570766656,1.571019729,-0.136147375,,83.34029164,,7.25E-05,1.394459101,81.39329444,0.543064772,0.009400852,0
-0.000226502,0.21916274,-0.347679884,1.570768402,1.571021474,-0.128517145,,84.13118188,,7.17E-05,1.68023105,81.89808815,0.544389833,0.008401132,0
-0.000226814,0.218700227,-0.339596916,1.570768402,1.571021474,-0.120896688,,84.79139454,,0.000113315,1.877439609,82.35792376,0.548509621,0.007408237,0
-0.000227439,0.218166156,-0.331452162,1.570771892,1.57102322,-0.113285831,,85.50065535,,0.000106854,2.084280302,82.86113578,0.548753202,0.006379214,0
-0.000227752,0.217555291,-0.32323969,1.570773638,1.57102322,-0.105684399,,86.50752854,,7.03E-05,2.633233118,83.32147896,0.547048032,0.005698088,0
-0.000228066,0.216876358,-0.314967527,1.570775383,1.57102322,-0.098091169,,87.34663131,,7.48E-05,2.973092929,83.82032976,0.548190627,0.004943188,0
-0.00022843,0.216131103,-0.306636373,1.570775383,1.57102322,-0.09050527,,88.00104606,,0.000113806,3.184612472,84.26015178,0.551979979,0.004188021,0
-0.000229055,0.215316034,-0.298242561,1.570778874,1.571024965,-0.082926701,,88.73261422,,0.000104317,3.413966069,84.76283894,0.552257973,0.003446922,0
-0.000229368,0.214424171,-0.28977911,1.570780619,1.571024965,-0.07535494,,89.90123871,,6.87E-05,4.142599263,85.20539991,0.550228713,0.002942174,0
-0.00022968,0.213465985,-0.281254922,1.570780619,1.571024965,-0.067788937,,90.80743246,,6.81E-05,4.569485105,85.68456093,0.550915002,0.002403347,0
-0.000229993,0.212441477,-0.272669473,1.570782364,1.57102671,-0.060228171,,91.50225666,,0.000114159,4.822654824,86.12308445,0.554523986,0.001879242,0
-0.00023067,0.211347155,-0.264019098,1.570785855,1.57102671,-0.052671942,,92.26914939,,0.000104879,5.104348294,86.60883516,0.554471934,0.001389117,0
-0.000230982,0.21017953,-0.255299956,1.5707876,1.57102671,-0.045120426,,93.6241975,,6.72E-05,6.03260447,87.03796783,0.552463001,0.001094977,0
-0.000231296,0.208943837,-0.246515889,1.5707876,1.57102671,-0.037572052,,94.65562806,,6.66E-05,6.583053052,87.51887595,0.552859554,0.000772867,0
-0.000231609,0.207643566,-0.237669687,1.570789345,1.571028456,-0.030026121,,95.39141715,,0.000106453,6.903706633,87.93093426,0.55618297,0.000486828,0
-0.000232234,0.206273483,-0.228756291,1.570792836,1.571028456,-0.022482808,,96.25819727,,0.000100219,7.268637711,88.43350348,0.555702545,0.000253316,0
-0.000232546,0.20482835,-0.219769189,1.570794581,1.571028456,-0.014940856,,97.82698815,,6.57E-05,8.438179252,88.83530577,0.553301193,0.000136243,0
-0.000232858,0.203318641,-0.210718278,1.570794581,1.571028456,-0.007399638,,98.95378584,,7.04E-05,9.108030666,89.29187221,0.553771121,4.14E-05,0
-0.000233223,0.201742608,-0.20160123,1.570796327,1.571030201,0.000141396,,99.86643058,,0.00010712,9.565097114,89.74430401,0.55692178,5.52E-07,0
-0.000233848,0.200096763,-0.192413631,1.570799817,1.571030201,0.007683096,,100.7189242,,9.87E-05,10.01006469,90.15307077,0.555638813,5.13E-05,0
-0.000234162,0.198379359,-0.183153211,1.570801563,1.571030201,0.015226165,,102.7149598,,6.50E-05,11.4509761,90.71000147,0.55380085,0.000116364,0
-0.000234475,0.196593887,-0.173822751,1.570801563,1.571030201,0.022771136,,103.8627609,,6.45E-05,12.30052879,91.0086718,0.553235422,0.000260426,0
-0.000234787,0.194742093,-0.164423455,1.570803308,1.571030201,0.030318638,,104.9367469,,0.000108612,12.87592694,91.50382046,0.556392015,0.000498847,0
-0.000235464,0.19282223,-0.154952425,1.570806799,1.571031946,0.037869805,,105.9727005,,9.49E-05,13.47357473,91.94304815,0.555179222,0.000803498,0
-0.000235724,0.190827319,-0.145401809,1.570808544,1.571031946,0.04542551,,108.2140776,,6.66E-05,15.18779284,92.47201188,0.553187097,0.001019216,0
-0.000236089,0.188766085,-0.135779984,1.570810289,1.571031946,0.052986102,,109.5661091,,6.61E-05,16.26219572,92.75042835,0.552038953,0.001380032,0
-0.000236401,0.186638529,-0.126086425,1.570810289,1.571031946,0.060552104,,110.8277921,,0.000102224,16.9978858,93.27302512,0.554894685,0.001884275,0
-0.000237028,0.184441159,-0.116316246,1.57081378,1.571031946,0.068124913,,112.0096331,,9.69E-05,17.74701881,93.70666744,0.553416339,0.002433613,0
-0.00023734,0.182168741,-0.10646299,1.570815525,1.571033692,0.075705576,,114.5780919,,6.41E-05,19.79681523,94.22728002,0.551127707,0.002804808,0
-0.000237653,0.179828254,-0.096533812,1.570817271,1.571033692,0.083294442,,116.192443,,6.31E-05,21.11674361,94.52239374,0.549835992,0.003406542,0
-0.000237965,0.177421445,-0.08652941,1.570819016,1.571033692,0.090892035,,117.6034035,,0.000107686,22.02674612,95.01988186,0.552499144,0.004168707,0
-0.000238642,0.174941332,-0.076441756,1.570820761,1.571033692,0.098499576,,119.0508441,,9.91E-05,22.99358384,95.50136368,0.550841259,0.00495616,0
-0.000238955,0.172387392,-0.066268406,1.570822507,1.571033692,0.106118986,,121.9672599,,6.40E-05,25.414869,95.99876701,0.548070386,0.005489498,0
-0.000239267,0.169764162,-0.056014422,1.570824252,1.571033692,0.11374974,,123.8405268,,6.32E-05,26.99642857,96.29121462,0.546520896,0.006299521,0
-0.00023958,0.167071817,-0.045678932,1.570825997,1.571033692,0.121392885,,124.0929248,,8.84E-05,28.60533515,94.9390293,0.541253635,0.007218272,0
-0.000240206,0.164314371,-0.035285845,1.570827743,1.571033692,0.129028526,,117.1133274,,1.12E-05,32.92640521,83.68593683,0.493431232,0.007542922,0
-0.000240519,0.161536855,-0.025009521,1.570829488,1.571033692,0.136527334,,109.8448063,,5.31E-05,39.02051551,70.37342273,0.443449942,0.00736496,0
-0.000188989,0.158831972,-0.015297462,1.570988604,1.571027874,0.143585154,,98.75811413,,0.018177182,43.533084,54.50744494,0.6904417,0.008966304,0
-0.000114129,0.15625667,-0.00624831,1.571218426,1.571019459,0.150132395,,86.82153352,,0.074791343,46.27546529,39.44296102,1.016943567,0.011372297,0
-4.44E-05,0.153867894,0.002039293,1.571432292,1.571011667,0.156099464,,76.0318918,,0.122210574,47.11856193,27.53383523,1.243754228,0.013529837,0
-8.46E-06,0.15172259,0.009466703,1.571543535,1.571007719,0.161416768,,67.15648707,,0.072380005,45.94847482,19.89603675,1.225006126,0.014589373,0
-3.47E-05,0.149877702,0.01593528,1.571465494,1.571010836,0.166014713,,60.0238534,,0.059716816,42.63553891,16.46945228,0.845567005,0.013578384,0
-0.000151585,0.148390176,0.02134638,1.571111504,1.571024238,0.169823707,,53.96660404,,0.110978091,37.01735746,16.37769281,0.451605788,0.008969894,0
-0.000387727,0.147316959,0.025601362,1.570394901,1.571051145,0.172774157,,50.93360379,,1.708257235,28.89600746,18.58583465,1.720558658,0.022945794,0
-0.0007716,0.146714995,0.028601583,1.569229021,1.571094778,0.17479647,,51.55850695,,7.098909411,18.0492406,22.85589982,3.50211655,0.052340568,0
-0.001587433,0.146545698,0.031188161,1.566748908,1.571194262,0.176421371,,63.67642575,,20.01578602,7.662762779,29.8706969,6.017326336,0.109853719,0
-0.003035442,0.146813082,0.033828495,1.562350679,1.571393229,0.177929336,,110.6497808,,37.28449638,22.4687685,40.67575446,10.01612558,0.204635899,0
-0.005212688,0.147451,0.036962234,1.555735881,1.571730078,0.179590889,,173.5908684,,63.75310643,36.20448529,59.22483888,14.0525511,0.355886738,0
-0.00825148,0.148421752,0.040988359,1.546504834,1.572272875,0.181624198,,250.8781388,,97.9490245,46.81811714,86.89544371,18.62061764,0.59493584,0
-0.012265092,0.149668441,0.046286655,1.534313709,1.573124596,0.184198559,,326.1390734,,132.4469479,52.20781668,117.1664183,23.38393019,0.93396033,0
-0.017303421,0.15112614,0.053059929,1.519007172,1.574424866,0.187331425,,361.8903112,,144.6925153,49.05509569,136.2987466,30.48398893,1.359964679,0
-0.023263494,0.152709154,0.061238542,1.500899381,1.576260953,0.190888406,,409.2413497,,166.6034205,45.0948977,160.1311915,35.48678952,1.925050433,0
-0.030130666,0.154345051,0.070880963,1.480040951,1.578768991,0.194764782,,440.3669112,,180.3691166,35.52073404,180.4846152,41.40369626,2.588749052,0
-0.037855842,0.155930682,0.082025762,1.456590707,1.582113042,0.19880871,,433.0220144,,169.9348775,21.38794199,188.1665691,50.22336014,3.309265722,0
-0.04630184,0.157339512,0.094588293,1.430984982,1.586429241,0.202809004,,378.3883112,,125.7003083,10.39748767,175.6946458,62.37467372,4.221195798,0
-0.055235482,0.15849492,0.108264693,1.403951577,1.591654757,0.206592878,,342.225169,,95.37774006,3.440220179,167.4475041,70.87556564,5.084139028,0
-0.064509987,0.159330758,0.122883746,1.375953005,1.597786098,0.210029432,,302.1293676,,61.62643987,0.727461751,155.0945441,78.85083936,5.830082504,0
-0.073981714,0.159778784,0.1382868,1.347439561,1.604809303,0.212980783,,253.6427508,,22.39895705,1.161762178,137.2036741,86.29266652,6.58569096,0
-0.083496202,0.159794667,0.154265115,1.318891211,1.612651068,0.215354431,,230.5462276,,4.089330419,0.694759558,129.3270951,88.63630952,7.798732982,0
-0.092986256,0.159417327,0.170664577,1.290494704,1.621159548,0.217167828,,234.8633409,,4.585205001,2.077146446,131.4901947,87.99006178,8.720732915,0
-0.10244978,0.158647811,0.187482396,1.262264003,1.630306818,0.218403521,,240.2020153,,5.239906826,4.461446202,133.581451,87.4002823,9.518928941,0
-0.111883808,0.157464827,0.204739862,1.234209581,1.640094625,0.219002169,,246.7044943,,6.205896188,7.437712216,136.0720399,86.60201618,10.38682981,0
-0.12128642,0.155850048,0.222460539,1.206340163,1.650521222,0.218909667,,247.2602351,,6.535608451,5.640443392,138.3025488,85.17934807,11.60228642,0
-0.130659711,0.153846585,0.240596081,1.178636552,1.661488871,0.218176628,,250.8785778,,7.485019813,6.333131371,140.572723,84.03382804,12.45387563,0
-0.140003331,0.151454611,0.259151549,1.151098747,1.672969647,0.216785601,,246.9398643,,2.231016068,9.105174745,138.4262944,83.9971092,13.18026991,0
-0.149346879,0.148586177,0.278181732,1.123968476,1.684917152,0.214560743,,247.471333,,18.28044078,6.229723287,124.1049639,85.25190603,13.60429895,0
-0.158521108,0.145360572,0.297323556,1.097530478,1.697092195,0.211644609,,254.2378684,,50.17153386,2.869769164,100.5609523,86.96322637,13.67238671,0
-0.167356775,0.141897084,0.316213946,1.07206949,1.709255582,0.208179757,,279.1613377,,88.52939485,17.68114402,71.41829259,88.18618227,13.34632398,0
-0.175684635,0.138315004,0.334489829,1.047870251,1.721168119,0.204308741,,305.4112866,,127.5988755,36.56865516,40.6110666,88.03237463,12.6003147,0
-0.183335441,0.134733619,0.35178813,1.025217498,1.732590613,0.200174118,,327.140347,,161.0630464,56.83978875,12.01013329,85.80672616,11.42065244,0
-0.19013995,0.13127222,0.367745775,1.004395969,1.743283872,0.195918445,,359.3453429,,182.4141089,75.04783613,10.96892555,81.1031078,9.811364544,0
-0.195928916,0.128050095,0.38199969,0.985690403,1.753008701,0.191684276,,380.2147795,,185.4177837,87.36444312,25.77737423,73.84851534,7.806663075,0
-0.200533095,0.125186533,0.3941868,0.969385537,1.761525907,0.187614168,,355.6088093,,164.6747937,90.05127194,31.10576081,64.28803598,5.488946935,0
-0.203749737,0.122818296,0.404206561,0.954806802,1.76896101,0.18383553,,290.9698981,,117.9532053,83.65174173,30.64901438,55.30146037,3.41447635,0
-0.205390346,0.121050452,0.411877109,0.941674945,1.775331462,0.180414685,,169.9539263,,42.66301869,62.75796744,16.2201165,45.87664031,2.436183386,0
-0.205502047,0.119874449,0.417411199,0.929485565,1.780846702,0.177321961,,121.1117097,,32.76710698,40.79511232,7.638797397,38.56075051,1.349942505,0
-0.204074368,0.11927231,0.42099785,0.917683649,1.785716171,0.174468697,,162.1195042,,108.0892619,19.09887272,2.393491855,32.3366275,0.201250288,0
-0.201053203,0.119218205,0.42285139,0.905593753,1.790236574,0.171719629,,214.2935734,,172.6149667,12.62448203,0.522749471,28.22941463,0.301960551,0
-0.19650662,0.1196404,0.423301859,0.892631193,1.79466971,0.168928498,,237.5111367,,187.073331,23.77118063,0.032505302,26.45668296,0.177436862,0
-0.190724345,0.120400142,0.422845805,0.878441666,1.799259926,0.165971213,,258.1033095,,200.1475397,30.33644041,3.049983196,24.43634463,0.133001584,0
-0.183724934,0.121370894,0.42203635,0.861880673,1.804522094,0.162538543,,276.566922,,210.5016533,35.25612199,6.482982747,24.14946071,0.176703245,0
-0.17561808,0.12253645,0.420904143,0.843143815,1.81041258,0.158674415,,291.4489895,,216.7725335,39.25890425,9.418501064,25.61607486,0.382975832,0
-0.16651347,0.123880603,0.419479829,0.822426695,1.816887751,0.154422755,,300.3815982,,216.1651748,42.67983291,11.56011655,29.1240482,0.852425726,0
-0.156520795,0.125387146,0.417794057,0.799924913,1.823903975,0.14982749,,299.8146435,,204.5745535,45.56525209,12.98822589,34.9931712,1.693440887,0
-0.145749745,0.127039873,0.415877474,0.775834071,1.831417617,0.144932546,,285.1410159,,177.0433967,47.75832069,13.98878367,43.35648076,2.994034136,0
-0.134310009,0.128822578,0.413760726,0.75034977,1.839385045,0.139781849,,251.2028607,,128.540156,48.96401704,14.94533925,53.96480972,4.788538647,0
-0.122311278,0.130719052,0.411474461,0.723667613,1.847762626,0.134419325,,193.1764676,,55.04834634,48.79255334,16.28926196,66.02298231,7.023323664,0
-0.10986324,0.132713091,0.409049326,0.6959832,1.856506725,0.1288889,,197.9388885,,45.06179318,46.7803817,18.50498992,78.06786531,9.523858423,0
-0.097512069,0.13478916,0.406346684,0.668883473,1.865111199,0.123551334,,318.9100438,,153.979522,43.43324223,20.70346508,88.94188939,11.85192516,0
-0.085595833,0.136932075,0.403306669,0.643263785,1.873349153,0.118593377,,428.1262436,,257.5971336,38.23199261,23.05606275,95.57264606,13.66840853,0
-0.074477737,0.139122464,0.399866625,0.620066614,1.880923882,0.114192181,,445.2898477,,284.1046512,33.1467878,25.62256766,89.13272257,13.28311841,0
-0.064325157,0.141334145,0.396033533,0.599667206,1.887713212,0.110376367,,430.4005597,,283.3904788,28.43145361,27.61489027,78.84598031,12.1177567,0
-0.055245256,0.14354827,0.391803553,0.582288962,1.893664785,0.107129706,,402.4118665,,272.0154252,23.82132807,28.67642305,67.26213838,10.63655181,0
-0.047342056,0.145752271,0.387140383,0.568186702,1.898656427,0.104425493,,347.2574425,,236.3221392,20.11380349,29.23629659,52.96678969,8.618413574,0
-0.040634756,0.147938122,0.38200318,0.557404058,1.902723044,0.102188679,,269.9132768,,177.150445,18.48156193,30.58375788,37.41768665,6.279825315,0
-0.034992106,0.150101108,0.376407131,0.549584983,1.90593445,0.100298313,,220.019313,,143.2004442,15.61160815,31.05401748,25.47597318,4.677270023,0
-0.030391767,0.152232853,0.370325706,0.544692825,1.908343004,0.098687374,,176.9703726,,117.7947799,11.476978,30.29845803,14.08305923,3.317097486,0
-0.026875627,0.154321314,0.363692408,0.542888154,1.9099138,0.097306644,,128.7632573,,88.44132065,7.111246555,29.63744277,1.633869231,1.939378135,0
-0.024477021,0.156347642,0.356454527,0.544329796,1.910611932,0.096115631,,104.4499463,,54.19986948,4.240840734,32.34932678,13.07722298,0.582686287,0
-0.02316401,0.158288797,0.34864732,0.548954919,1.910489759,0.095098628,,85.68047662,,23.5625178,0.165722383,33.23507675,27.69201873,1.025140955,0
-0.023014086,0.160114586,0.340252112,0.557035793,1.909512375,0.094275705,,107.4263334,,19.28130282,6.055028688,32.09147027,47.23939926,2.7591324,0
-0.024186598,0.16178155,0.331202406,0.569125689,1.907592513,0.093694859,,192.1231566,,73.34301913,10.14984215,31.87488078,71.89303315,4.862381418,0
-0.026789582,0.163245706,0.321458407,0.585692354,1.904625453,0.093422413,,260.2394239,,112.6872636,7.890706696,39.32109941,93.88834466,6.452009533,0
-0.030679398,0.164502693,0.311082075,0.606533331,1.900768275,0.093527133,,329.4495074,,148.837029,6.828563964,45.45574493,120.1608152,8.167354323,0
-0.035791991,0.165538894,0.300102733,0.631725413,1.896038433,0.094117229,,409.1351091,,188.8079549,6.523011193,50.59350327,152.9752224,10.23541734,0
-0.042117064,0.166326213,0.288520553,0.66155309,1.890453379,0.095329011,,459.204313,,203.9843663,4.626076749,57.69750618,181.2234399,11.67292394,0
-0.049517085,0.166849288,0.276375331,0.695888953,1.884117834,0.09724067,,438.7505747,,168.3296552,1.550475838,69.68164626,187.7037027,11.48509465,0
-0.057628794,0.167134969,0.263764279,0.733861499,1.877321231,0.099819729,,425.93245,,142.1263404,0.335705579,78.9440434,193.0883777,11.43798284,0
-0.06633775,0.167158681,0.250798266,0.775028955,1.870164758,0.102992407,,422.2603305,,126.5857187,0.447151621,85.85037125,197.7841857,11.5929033,0
-0.075529514,0.166895846,0.237588155,0.818949542,1.862749602,0.106684925,,424.4829282,,118.5625558,1.637350769,90.9243709,201.4706568,11.88799391,0
-0.085089646,0.166321891,0.224244814,0.865181485,1.855176951,0.110823504,,425.4376373,,111.7160004,3.611025937,94.79107012,203.1468369,12.17270388,0
-0.094903708,0.165412238,0.210879108,0.913283009,1.847547992,0.115334364,,415.2924939,,97.72182904,6.014645479,98.12705075,201.1886825,12.24028614,0
-0.104857258,0.164142311,0.197601902,0.962812336,1.839963913,0.120143724,,382.1984634,,67.55934949,7.730657325,101.6152388,193.435385,11.85783277,0
-0.114835858,0.162487535,0.184524063,1.013327692,1.832525901,0.125177806,,313.7540962,,12.89588812,6.842258644,105.8981372,177.3255447,10.79226759,0
-0.124725068,0.160423334,0.171756455,1.064387299,1.825335145,0.130362831,,343.6403847,,72.5360044,0.648720001,111.5205674,150.1052076,8.829885287,0
-0.134159445,0.158007101,0.1594648,1.115059443,1.818353828,0.135575955,,409.8147489,,151.7195724,14.91927363,117.5395761,118.9874566,6.648870132,0
-0.142832161,0.155321213,0.1477779,1.16450113,1.811651764,0.140689769,,441.8896329,,183.9484842,37.05506321,118.8376018,96.99087144,5.057612307,0
-0.150578805,0.152490813,0.136708499,1.212202724,1.805106779,0.145621721,,465.1622484,,208.3667692,57.98557971,119.0350331,76.2928416,3.482024885,0
-0.157209311,0.149624284,0.126277364,1.257701712,1.798666514,0.150303566,,485.9982728,,229.9684194,82.78347049,120.9700739,50.79147731,1.484831663,0
-0.162440062,0.146855145,0.11651853,1.300399447,1.792243702,0.154651705,,460.6064217,,208.3506178,101.9288598,119.1807746,30.9184112,0.227758311,0
-0.166046436,0.144323021,0.107402326,1.339873559,1.785681264,0.158602432,,371.0404894,,132.6037074,98.84344272,109.5346905,29.6966817,0.361967042,0
-0.168078523,0.142086556,0.098816004,1.376291599,1.778857027,0.162172329,,284.9598238,,61.41736038,92.68440225,104.6135171,25.73804364,0.506500465,0
-0.168522011,0.140192176,0.090711393,1.409705927,1.771631364,0.165365758,,228.0152791,,22.5894998,84.57336799,102.2507955,17.54461702,1.056998863,0
-0.167301852,0.138693811,0.083097395,1.439980409,1.763847195,0.168150431,,287.2962716,,106.1506472,68.74925935,97.67666288,13.40228113,1.317421002,0
-0.164444049,0.137613452,0.075964234,1.467104571,1.755434708,0.170506974,,317.7607338,,163.8221968,47.124107,89.04976112,17.05530088,0.709367996,0
-0.160141638,0.136915146,0.069269325,1.491392572,1.746358996,0.172471517,,353.4586871,,224.0318084,30.42535634,84.07220847,14.04551391,0.883799891,0
-0.154431096,0.13659034,0.063015985,1.512865358,1.736613078,0.174049644,,399.3445446,,294.806199,14.46614646,80.46174893,8.020402419,1.590047814,0
-0.147284845,0.136639384,0.057259715,1.531332687,1.726125394,0.175229312,,422.5159999,,324.0482293,16.65503444,74.1645173,5.667025259,1.981193642,0
-0.138843036,0.137016375,0.052058634,1.546738708,1.714986703,0.176025182,,381.3600038,,282.7878366,24.46929673,64.40935485,8.268578477,1.424937092,0
-0.1294214,0.137633349,0.047420421,1.559359184,1.703404698,0.176513874,,349.3329506,,254.3165088,29.72652977,56.81247912,6.844953918,1.63247894,0
-0.119203544,0.138437596,0.043396041,1.569192369,1.691524242,0.176749493,,313.0147852,,224.1749725,33.27748104,49.25269743,4.080357844,2.229276339,0
-0.108341837,0.139386008,0.040075727,1.576051513,1.679493687,0.176789636,,228.7449476,,152.5162657,31.81073567,38.86534814,3.863220938,1.689377063,0
-0.097072944,0.14041104,0.037467681,1.580123366,1.667496294,0.176719823,,109.2280006,,51.08167087,25.78136351,27.90213923,4.214533862,0.248293153,0
-0.085684671,0.141434501,0.035451128,1.582114787,1.655696123,0.176611612,,78.18262242,,34.04219501,20.24634455,20.11068565,2.297163127,1.486234079,0
-0.074410367,0.142401763,0.03394805,1.582477815,1.644253744,0.176510383,,161.4230474,,129.9522856,14.25791822,13.79736009,0.810104016,2.605379477,0
-0.063528938,0.143260116,0.032895966,1.581631331,1.633385579,0.176444061,,248.0152988,,222.5296243,9.055380288,8.96060607,3.697235933,3.77245217,0
-0.053479228,0.143917887,0.032221323,1.580514611,1.62339706,0.176479404,,290.5172834,,268.9734492,5.983590546,5.231524658,5.949030682,4.379688277,0
-0.044286181,0.144413012,0.031819636,1.579212782,1.614300965,0.176566608,,296.2645788,,277.7883521,4.315759379,2.550243757,7.110058058,4.500165446,0
-0.035974736,0.144783427,0.031586416,1.577810971,1.606110072,0.176655869,,275.0410753,,259.2733628,3.433842689,0.918561515,7.170932695,4.244375637,0
-0.028569835,0.145067068,0.031417177,1.576394304,1.598837161,0.176697383,,237.355783,,223.8895024,2.976444859,0.363415816,6.386466305,3.739953605,0
-0.022096418,0.14530187,0.031207432,1.575047907,1.592495008,0.176641345,,193.07586,,181.0365219,2.915025988,0.8810297,5.13086861,3.112413827,0
-0.016579427,0.145525771,0.030852694,1.573856907,1.587096393,0.176437952,,150.408662,,138.2326714,3.554635178,2.360865024,3.791164703,2.469325723,0
-0.012043802,0.145776706,0.030248476,1.57290643,1.582654094,0.176037399,,115.2239568,,100.6914825,5.455481861,4.488444612,2.698643611,1.889904245,0
-0.008514484,0.146092611,0.02929029,1.572281602,1.579180889,0.175389882,,90.70812691,,71.29062277,9.272602235,6.626243847,2.097285581,1.421372476,0
-0.005743756,0.146599454,0.027631529,1.57179291,1.576452939,0.174233776,,76.58900942,,50.85814288,15.73722055,7.446147883,1.550487043,0.997011074,0
-0.003685507,0.14738747,0.024978803,1.571428136,1.574426612,0.172367495,,64.85556502,,31.40533721,24.96249051,6.731597558,1.09587867,0.660261069,0
-0.002241771,0.148532406,0.021075374,1.571175063,1.573005914,0.16960813,,59.92017126,,16.22571732,33.78433561,8.651125514,0.814041014,0.444951797,0
-0.001263755,0.150039498,0.01589419,1.571005766,1.572042492,0.165933863,,61.8378265,,8.449979853,41.69521559,10.79244084,0.615680748,0.284509469,0
-0.000662236,0.151902986,0.009433854,1.570902792,1.57144908,0.16133684,,65.65127354,,3.818588443,48.25154541,12.95666406,0.464159172,0.160316455,0
-0.000362379,0.154108908,0.001703965,1.570852177,1.571154119,0.155812873,,75.53230619,,1.100696236,49.39935962,24.55457162,0.399788779,0.077889943,0
-0.000259646,0.15658169,-0.007072074,1.570831233,1.57105289,0.149509791,,90.63814957,,0.134039383,46.47843069,43.59941909,0.396525632,0.029734776,0
-0.000240519,0.159222722,-0.016570156,1.570829488,1.571033692,0.142652567,,101.2234825,,0.003210827,43.07066697,57.73475626,0.404013975,0.010834449,0
-0.000240206,0.161964809,-0.02657735,1.570827743,1.571033692,0.135387284,,109.6906234,,6.23E-05,37.98035954,71.25523136,0.447523515,0.007446675,0
-0.00023958,0.164743722,-0.036893293,1.570825997,1.571033692,0.127850429,,119.0243812,,3.50E-05,32.08346764,86.42803218,0.50530599,0.007540373,0
-0.000239267,0.167492092,-0.047284111,1.570824252,1.571033692,0.120208156,,124.8712315,,5.80E-05,28.60884743,95.71350414,0.541838103,0.006983812,0
-0.000238955,0.170175362,-0.057608781,1.570822507,1.571033692,0.112566581,,123.6154312,,6.36E-05,26.75472413,96.30743594,0.547035417,0.006172087,0
-0.000238642,0.172789865,-0.067852467,1.570820761,1.571033692,0.104937398,,120.9721671,,9.26E-05,24.5464396,95.87018761,0.549905878,0.005541379,0
-0.000237965,0.175330541,-0.078010283,1.570819016,1.571033692,0.097320257,,118.872832,,0.000114191,22.94092337,95.37513156,0.551832286,0.00483058,0
-0.000237653,0.177796691,-0.088082229,1.570817271,1.571033692,0.089714461,,117.7743876,,6.39E-05,22.23160955,94.9890615,0.549696527,0.003956135,0
-0.00023734,0.180194773,-0.098076683,1.570815525,1.571033692,0.08211809,,116.0175004,,6.33E-05,20.92608687,94.53774162,0.550315129,0.003293425,0
-0.000237028,0.182526533,-0.107996087,1.57081378,1.571031946,0.074530271,,113.6745425,,9.08E-05,19.03378706,94.08506528,0.552749731,0.002849641,0
-0.000236401,0.184784989,-0.11783381,1.570810289,1.571031946,0.066951179,,111.8677188,,0.000108561,17.72017184,93.59079603,0.554304148,0.002338251,0
-0.000236089,0.186971887,-0.127592295,1.570810289,1.571031946,0.059379592,,110.9868446,,6.67E-05,17.1856946,93.24707302,0.552275659,0.001734677,0
-0.000235724,0.189090716,-0.137276429,1.570808544,1.571031946,0.051814288,,109.425281,,6.57E-05,16.11007656,92.7613261,0.552491052,0.001321646,0
-0.000235464,0.191143224,-0.146889004,1.570806799,1.571031946,0.044254394,,107.4147502,,8.88E-05,14.53295652,92.32591664,0.554738504,0.001049692,0
-0.000234787,0.193124172,-0.156424611,1.570803308,1.571030201,0.036699387,,105.8369316,,0.000114915,13.45238951,91.8276367,0.556047173,0.000743336,0
-0.000234475,0.195031817,-0.165882724,1.570801563,1.571030201,0.029149093,,105.1019582,,6.48E-05,13.05804893,91.48980355,0.553615792,0.000425105,0
-0.000234162,0.196874885,-0.175272945,1.570801563,1.571030201,0.02160194,,103.7432436,,6.47E-05,12.17398319,91.01556442,0.553398148,0.000233198,0
-0.000233848,0.19865163,-0.184594417,1.570799817,1.571030201,0.014057266,,102.0046716,,9.16E-05,10.90026951,90.5487541,0.555431595,0.000124797,0
-0.000233223,0.200356817,-0.193842323,1.570796327,1.571030201,0.006514459,,100.6018326,,0.000113881,9.996295836,90.04867686,0.556707857,3.81E-05,0
-0.000232858,0.201990445,-0.203017514,1.570794581,1.571028456,-0.001027051,,100.0118501,,7.02E-05,9.725476763,89.73217211,0.554127498,3.50E-06,0
-0.000232546,0.203557751,-0.212125834,1.570794581,1.571028456,-0.008568118,,98.82124205,,6.56E-05,9.016753254,89.25074059,0.553630848,5.17E-05,0
-0.000232234,0.205058734,-0.22116807,1.570792836,1.571028456,-0.016109354,,97.2973585,,9.33E-05,7.970961831,88.77075237,0.55541008,0.000140917,0
